STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	2	4	278	8	61	1294	1294	1	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	279	8	63	7842	7242	3	2	100	16	116	0	0	0	16	25	88	3	1
9999	2	4	280	8	65	8027	8027	2	2	100	13	79	0	0	1	12	17	57	5	0
9999	2	4	281	8	67	51318	51318	6	6	100	218	1090	0	10	15	193	193	831	65	8
9999	2	4	282	8	69	295449	298107	6	8	100	804	8263	6	140	107	551	1352	6511	401	89
9999	2	4	283	8	71	16164	16164	2	2	56.4526	43	284	2	4	5	31	71	198	15	3
9999	2	4	284	8	73	5215	4487	3	2	100	6	10	0	2	0	4	0	9	1	1
9999	2	4	285	8	75	20970	20970	2	2	100	53	386	0	5	1	47	79	290	17	6
9999	2	4	286	8	77	146602	146172	6	5	98.0366	440	4498	2	74	69	294	821	3384	293	32
9999	2	4	287	8	79	979	979	1	1	100	0	2	0	0	0	0	0	2	0	0
9999	2	4	288	8	81	13941	13941	2	2	100	36	325	0	4	0	32	75	240	10	2
9999	2	4	289	8	83	25602	25602	5	4	100	71	591	1	0	6	64	85	468	38	2
9999	2	4	290	8	85	41465	41465	4	4	100	103	1051	1	7	8	87	146	868	37	5
9999	2	4	291	8	87	27913	27913	5	4	100	32	363	0	2	13	17	72	273	18	4
9999	2	4	292	8	89	18648	18181	5	4	100	47	427	0	5	3	39	131	279	17	6
9999	2	4	293	8	91	4665	3852	3	2	100	5	43	0	0	0	5	8	34	1	0
9999	2	4	294	8	93	17300	17300	1	1	100	8	114	0	1	0	7	41	63	10	2
9999	2	4	295	8	95	4486	4486	3	3	100	5	37	0	1	0	4	4	30	3	0
9999	2	4	296	8	97	14714	15579	3	4	100	35	473	0	6	1	28	69	391	13	0
9999	2	4	297	8	99	12999	12999	2	2	69.7669	6	154	2	3	0	1	45	102	7	0
9999	2	4	298	8	101	158754	158754	4	4	100	932	4733	6	32	169	725	1558	2784	390	48
9999	2	4	299	8	103	6393	6393	3	3	100	31	62	1	0	0	30	11	44	7	2
9999	2	4	300	8	105	11525	11024	4	4	100	36	143	2	1	0	33	43	97	3	0
9999	2	4	301	8	107	23399	22589	4	3	100	58	521	2	9	2	45	89	403	29	3
9999	2	4	302	8	109	7227	7202	2	2	100	17	48	0	0	0	17	14	33	1	3
9999	2	4	303	8	111	552	552	1	1	100	0	15	0	0	0	0	2	13	0	2
9999	2	4	304	8	113	7678	7678	2	2	100	9	143	0	0	1	8	22	111	10	0
9999	2	4	305	8	115	2319	2319	1	1	100	4	15	0	0	0	4	6	9	0	0
9999	2	4	306	8	117	27265	26278	6	5	100	38	957	1	12	5	20	109	826	22	5
9999	2	4	307	8	119	21763	21813	4	5	100	39	229	0	6	5	28	53	169	7	5
9999	2	4	308	8	121	4458	4458	1	1	100	12	63	0	2	0	10	21	34	8	0
9999	2	4	309	8	123	252020	253760	17	21	100	700	5949	7	71	89	533	1282	4233	434	87
9999	2	4	310	8	125	9669	9669	3	3	100	8	55	0	4	0	4	4	50	1	0
9999	2	4	311	8	777	0	0	2	2	100	33	39	1	7	1	24	27	1	11	3
9999	2	4	312	9	1	878051	878051	24	23	100	2797	17289	18	155	1187	1437	3231	12211	1847	84
9999	2	4	313	9	3	856536	856536	29	28	100	2827	24462	42	178	1082	1525	4512	17682	2268	134
9999	2	4	314	9	5	116447	116447	7	6	100	154	2002	1	27	24	102	377	1545	80	2
9999	2	4	315	9	7	108643	108643	7	6	100	107	2606	2	5	45	55	376	2104	126	6
9999	2	4	316	9	9	794705	794705	25	24	100	3586	26099	29	144	1426	1987	4236	19427	2436	53
9999	2	4	317	9	11	138611	138611	8	7	100	549	3587	4	58	130	357	639	2789	159	18
9999	2	4	318	9	13	42324	42324	4	3	100	61	766	2	13	11	35	161	570	35	13
9999	2	4	319	9	15	41207	41207	5	4	100	105	873	0	14	40	51	211	611	51	3
9999	2	4	320	9	777	0	0	2	2	100	45	117	0	0	4	41	7	104	5	0
9999	2	4	321	9	999	541764	541764	1	1	100	357	4825	8	63	52	234	1422	2949	454	90
9999	2	4	322	10	1	155699	159218	19	18	100	1009	5668	4	82	189	734	1359	4059	250	247
9999	2	4	323	10	3	533621	533773	17	16	100	3557	17749	33	153	1275	2096	3721	12624	1404	53
9999	2	4	324	10	5	195802	192131	26	23	99.5919	1148	6262	4	160	217	767	1860	4148	254	8
9999	2	4	325	11	1	599657	599657	2	2	100	8089	28495	145	150	4404	3390	3696	19267	5532	55
9999	2	4	326	12	1	241882	241070	17	9	100	2026	10797	5	149	374	1498	2858	7253	686	64
9999	2	4	327	12	3	26388	26388	9	3	100	63	379	1	12	8	42	68	298	13	1
9999	2	4	328	12	5	164328	164328	19	11	100	990	7164	9	83	170	728	1725	5108	331	16
9999	2	4	329	12	7	29099	29099	12	7	100	150	637	0	11	12	127	240	341	56	3
9999	2	4	330	12	9	538696	538696	26	17	100	3617	17975	26	174	598	2819	4137	12873	965	60
9999	2	4	331	12	11	1749470	1749470	43	37	100	9452	68635	75	432	3340	5605	15884	47701	5050	194
9999	2	4	332	12	13	13563	13563	11	5	100	16	101	2	1	0	13	28	70	3	0
9999	2	4	333	12	15	149640	149640	10	5	100	472	4151	3	18	62	389	1068	2906	177	2
9999	2	4	334	12	17	142932	142932	10	5	100	536	3068	2	28	46	460	815	2103	150	26
9999	2	4	335	12	19	188595	188595	11	5	100	929	4734	13	52	122	742	1070	3465	199	54
9999	2	4	336	12	21	320093	320093	11	6	100	1050	5861	14	51	199	786	1287	4346	228	18
9999	2	4	337	12	23	70003	70003	11	5	100	341	2255	6	14	51	270	776	1375	104	3
9999	2	4	338	12	27	33887	33887	10	4	100	309	1147	0	13	53	243	460	646	41	4
9999	2	4	339	12	29	14956	14956	10	4	100	89	590	0	10	6	73	247	325	18	2
9999	2	4	340	12	31	851669	851669	19	12	100	7213	45143	101	238	2491	4383	11978	30296	2869	112
9999	2	4	341	12	33	301177	301177	15	9	100	2731	12768	18	193	636	1884	3265	8750	753	55
9999	2	4	342	12	35	96692	96615	11	5	100	296	2291	3	22	48	223	592	1589	110	6
9999	2	4	343	12	37	11269	11269	11	6	100	76	250	0	6	2	68	79	163	8	3
9999	2	4	344	12	39	47424	40582	14	8	100	434	860	2	4	27	401	425	423	12	0
9999	2	4	345	12	41	17360	17360	10	4	100	22	274	2	0	2	18	113	138	23	0
9999	2	4	346	12	43	11144	11144	9	3	100	33	217	0	2	3	28	85	123	9	3
9999	2	4	347	12	45	15653	15653	10	4	100	78	171	1	3	1	73	47	114	10	0
9999	2	4	348	12	47	14339	14339	13	6	100	81	318	1	10	9	61	111	189	18	1
9999	2	4	349	12	49	28860	28860	12	6	100	81	806	0	12	18	51	253	509	44	0
9999	2	4	350	12	51	39467	39467	10	4	100	242	1360	5	7	34	196	693	582	85	8
9999	2	4	351	12	53	175317	175317	10	5	100	610	5243	4	49	80	477	1444	3599	200	8
9999	2	4	352	12	55	100624	100624	13	7	100	289	2883	4	13	65	207	948	1809	126	14
9999	2	4	353	12	57	1191761	1191761	17	11	100	6936	43035	56	257	2045	4578	11803	27542	3690	208
9999	2	4	354	12	59	19246	19246	10	4	100	52	256	0	5	2	45	84	145	27	1
9999	2	4	355	12	61	133420	133420	13	8	100	450	4034	7	16	80	347	1034	2849	151	6
9999	2	4	356	12	63	49550	48671	14	6	100	241	916	1	22	18	200	313	554	49	4
9999	2	4	357	12	65	14613	14613	10	4	100	112	210	0	6	6	100	118	79	13	1
9999	2	4	358	12	67	8058	8058	9	3	100	24	76	1	1	3	19	37	36	3	0
9999	2	4	359	12	69	317256	317256	22	17	100	1349	7785	12	95	195	1047	2071	5256	458	39
9999	2	4	360	12	71	607216	607216	17	11	100	2561	17940	40	121	725	1675	5858	10844	1238	88
9999	2	4	361	12	73	264478	264478	25	11	100	2039	10797	10	145	541	1343	4010	6349	438	56
9999	2	4	362	12	75	39685	39685	13	8	100	277	1243	1	14	13	249	486	685	72	8
9999	2	4	363	12	77	8001	0	9	2	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	364	12	79	18745	18745	10	4	100	169	515	4	10	31	124	175	327	13	2
9999	2	4	365	12	81	316501	319062	13	9	100	2558	13260	26	101	615	1816	3311	9277	672	30
9999	2	4	366	12	83	335426	335426	14	7	100	1911	8480	12	164	266	1469	2384	5724	372	13
9999	2	4	367	12	85	138768	138768	12	7	100	473	3717	8	16	156	293	928	2639	150	17
9999	2	4	368	12	86	2482417	2482417	50	42	100	19773	122724	215	577	7051	11930	25313	85268	12143	302
9999	2	4	369	12	87	70854	70854	14	6	100	414	4031	3	30	80	301	954	2858	219	1
9999	2	4	370	12	89	70668	70668	10	5	100	413	1713	2	6	35	370	498	1119	96	10
9999	2	4	371	12	91	179103	179103	15	9	100	528	5176	5	60	138	325	1038	3876	262	11
9999	2	4	372	12	93	40526	40526	10	5	100	251	1369	4	14	19	214	512	810	47	2
9999	2	4	373	12	95	1083950	1083950	27	18	100	9544	54227	76	484	2652	6332	14460	35422	4345	87
9999	2	4	374	12	97	273717	273717	11	6	100	1664	10030	11	44	256	1353	3491	6064	475	16
9999	2	4	375	12	99	1269333	1269333	49	39	100	8044	51967	86	388	2667	4903	13203	35361	3403	159
9999	2	4	376	12	101	482994	482994	13	8	100	1749	15817	12	124	416	1197	4461	10417	939	96
9999	2	4	377	12	103	900890	900890	36	29	100	6905	42227	27	376	1749	4753	9380	29241	3606	198
9999	2	4	378	12	105	587062	580573	23	13	100	2698	21608	25	184	593	1896	6781	13720	1107	38
9999	2	4	379	12	107	73153	73153	13	8	100	819	3418	4	48	124	643	1403	1830	185	9
9999	2	4	380	12	109	187665	187665	12	7	100	600	5117	3	23	73	501	1133	3711	273	4
9999	2	4	381	12	111	272173	272173	12	6	100	1228	7842	9	98	238	883	2435	5131	276	29
9999	2	4	382	12	113	152712	152712	11	6	100	237	1963	0	33	21	183	480	1386	97	9
9999	2	4	383	12	115	376666	374105	17	10	100	1495	13899	16	81	332	1066	3395	9913	591	26
9999	2	4	384	12	117	412369	412369	16	11	100	1696	11410	12	108	435	1141	2762	7905	743	22
9999	2	4	385	12	119	76869	76094	14	7	100	205	1129	1	32	19	153	369	712	48	3
9999	2	4	386	12	121	40016	40016	12	4	100	232	806	0	11	53	168	306	435	65	1
9999	2	4	387	12	123	21632	21632	10	4	100	223	527	4	18	11	190	253	253	21	2
9999	2	4	388	12	125	15206	15206	8	3	100	37	122	1	4	2	30	51	59	12	0
9999	2	4	389	12	127	499782	499859	26	19	100	2762	18359	19	138	702	1903	4858	12075	1426	64
9999	2	4	390	12	129	31867	31867	9	4	100	125	715	1	10	12	102	188	503	24	0
9999	2	4	391	12	131	55031	55031	10	5	100	232	1325	5	10	12	205	463	788	74	2
9999	2	4	392	12	133	24063	24063	10	5	100	29	218	0	6	1	22	63	148	7	0
9999	2	4	393	12	777	0	0	2	2	100	134	1063	1	7	37	89	100	877	86	2
9999	2	4	394	13	1	18029	18029	2	2	25.3758	57	499	2	2	9	44	152	323	24	1
9999	2	4	395	13	3	8210	3505	3	2	100	17	133	0	1	2	14	20	111	2	0
9999	2	4	396	13	5	10431	10431	2	2	52.8105	23	238	0	2	3	18	89	149	0	0
9999	2	4	397	13	7	3762	3762	2	2	21.1058	9	95	0	1	4	5	33	52	10	0
9999	2	4	398	13	9	46732	46732	6	4	100	419	1876	4	12	33	370	592	1244	40	9
9999	2	4	399	13	11	16829	16956	2	4	100	118	548	0	0	2	116	109	383	56	0
9999	2	4	400	13	13	72187	73014	4	5	94.6316	295	2088	0	20	21	254	485	1444	159	10
9999	2	4	401	13	15	96758	96050	8	6	96.9988	287	3632	6	28	52	201	916	2422	294	4
9999	2	4	402	13	17	17612	8409	2	1	100	18	184	0	5	1	12	78	91	15	0
9999	2	4	403	13	19	17075	16382	5	4	100	39	464	1	3	4	31	146	304	14	2
9999	2	4	404	13	21	155208	154514	7	5	100	893	9660	22	42	385	444	2510	6321	829	94
9999	2	4	405	13	23	12744	12744	3	3	100	44	425	1	2	6	35	123	291	11	2
9999	2	4	406	13	25	15539	15539	3	3	95.7483	62	248	0	9	5	48	154	92	2	0
9999	2	4	407	13	27	15946	15728	4	4	98.8439	173	549	2	3	15	153	187	308	54	4
9999	2	4	408	13	29	32025	32025	3	3	95.2214	55	927	0	8	13	33	215	673	38	0
9999	2	4	409	13	31	68877	68877	7	6	100	366	2677	1	16	74	275	681	1866	130	3
9999	2	4	410	13	33	22669	21511	5	5	71.1001	248	1125	0	0	19	229	391	669	65	1
9999	2	4	411	13	35	24900	24900	2	2	100	76	645	3	12	14	47	151	422	72	2
9999	2	4	412	13	37	6652	6238	4	4	99.1731	10	76	2	1	1	6	33	35	8	1
9999	2	4	413	13	39	47886	46503	5	3	100	232	1384	1	9	27	195	317	1007	60	5
9999	2	4	414	13	43	10650	10650	3	2	58.6761	30	310	0	2	9	18	77	210	23	1
9999	2	4	415	13	45	118459	116457	9	9	99.8306	837	3712	7	43	66	721	857	2611	244	15
9999	2	4	416	13	47	64233	63656	4	3	100	91	1943	1	7	18	65	329	1466	148	1
9999	2	4	417	13	49	10866	10866	3	3	100	20	258	0	1	3	16	73	169	16	1
9999	2	4	418	13	51	252175	252175	18	12	100	1354	12659	31	59	694	570	3075	8274	1310	64
9999	2	4	419	13	53	13629	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	420	13	55	26832	21246	4	2	100	46	379	0	2	1	43	122	251	6	1
9999	2	4	421	13	57	218258	218258	8	7	100	169	2869	3	11	29	126	624	2152	93	10
9999	2	4	422	13	59	115741	115741	8	4	98.9623	485	6106	10	44	159	271	2011	3815	280	23
9999	2	4	423	13	61	3203	3203	2	2	94.245	2	1	0	0	0	2	0	1	0	0
9999	2	4	424	13	63	274962	276732	10	10	100	1563	13321	18	105	685	755	5049	6577	1695	33
9999	2	4	425	13	65	7050	4204	2	1	100	4	42	0	1	1	2	19	21	2	2
9999	2	4	426	13	67	705402	705231	14	11	100	2068	18244	27	127	716	1198	5014	11703	1527	54
9999	2	4	427	13	69	40689	39221	6	4	100	183	1955	1	16	43	123	485	1396	74	3
9999	2	4	428	13	71	45441	16978	5	4	98.7567	127	1323	1	7	54	65	320	970	33	8
9999	2	4	429	13	73	112725	112725	3	3	99.2863	158	2480	4	16	46	92	412	1935	132	6
9999	2	4	430	13	75	16622	13879	4	2	100	56	402	2	1	5	48	143	241	18	0
9999	2	4	431	13	77	126155	126677	5	5	99.6204	260	2716	5	13	47	195	753	1792	171	6
9999	2	4	432	13	79	12463	12463	2	2	92.1668	35	430	0	4	2	28	124	274	31	3
9999	2	4	433	13	81	22084	22084	3	2	100	173	1321	4	13	57	99	315	946	60	1
9999	2	4	434	13	83	16181	16181	2	2	100	50	299	0	4	3	43	67	195	37	1
9999	2	4	435	13	85	22654	22654	1	1	100	23	415	2	2	2	17	108	278	29	5
9999	2	4	436	13	87	28760	28760	5	5	100	127	968	3	8	30	86	247	704	17	0
9999	2	4	437	13	89	705645	744994	17	17	98.7413	4844	38274	74	200	2626	1944	11273	21586	5414	154
9999	2	4	438	13	91	20718	17844	5	2	97.3394	103	800	2	7	8	86	186	582	32	5
9999	2	4	439	13	93	11503	7807	5	2	100	48	162	0	2	3	43	48	108	6	0
9999	2	4	440	13	95	95314	95314	10	5	100	839	5406	8	49	229	553	1640	3438	328	14
9999	2	4	441	13	97	129671	132021	2	4	100	377	3941	4	15	84	274	841	2820	280	8
9999	2	4	442	13	99	11179	11338	3	3	100	51	245	1	7	10	33	104	137	4	0
9999	2	4	443	13	101	4077	4077	1	1	100	8	42	0	1	1	6	15	26	1	1
9999	2	4	444	13	103	53708	53708	4	4	87.2396	39	623	0	9	4	26	299	274	49	1
9999	2	4	445	13	105	20402	20402	2	2	100	79	1021	0	7	10	62	280	705	36	0
9999	2	4	446	13	107	22568	12265	6	2	99.0963	17	294	1	0	0	16	176	99	19	0
9999	2	4	447	13	109	11721	11721	3	3	88.303	47	378	0	0	11	35	265	95	19	0
9999	2	4	448	13	111	22835	21784	4	2	100	80	468	1	5	2	72	229	203	36	3
9999	2	4	449	13	113	107718	107718	5	5	100	70	1739	1	7	20	42	298	1281	160	3
9999	2	4	450	13	115	96145	96145	6	5	99.9085	428	3103	3	26	95	304	786	2132	185	84
9999	2	4	451	13	117	177188	177188	4	3	100	98	2302	2	20	25	51	550	1645	107	14
9999	2	4	452	13	119	22655	21147	5	4	100	34	513	2	3	5	24	130	356	27	0
9999	2	4	453	13	121	1076742	1035101	38	28	100	8348	55931	104	256	3653	4335	15242	32819	7871	200
9999	2	4	454	13	123	28999	28999	4	3	100	43	548	0	3	1	39	194	328	26	0
9999	2	4	455	13	125	2811	2042	2	1	100	1	34	0	0	0	1	2	24	8	0
9999	2	4	456	13	127	76518	76518	6	4	100	662	4073	16	26	138	482	988	2909	175	8
9999	2	4	457	13	129	53591	53591	6	4	99.5117	163	1599	3	13	15	132	367	1207	25	0
9999	2	4	458	13	131	25171	25171	4	3	100	45	436	0	5	19	21	149	262	25	0
9999	2	4	459	13	133	15703	15703	4	3	100	51	424	0	7	8	36	113	271	40	1
9999	2	4	460	13	135	805981	810933	12	12	100	2381	23057	38	180	1227	936	6423	14485	2149	98
9999	2	4	461	13	137	44790	41874	10	9	99.9729	105	787	0	16	4	85	228	509	50	7
9999	2	4	462	13	139	189639	189639	8	4	100	342	4516	5	39	68	230	1196	2993	327	15
9999	2	4	463	13	141	9333	9333	3	3	34.9646	14	128	0	0	1	13	41	78	9	0
9999	2	4	464	13	143	29398	29221	4	4	100	133	847	0	4	9	120	171	609	67	1
9999	2	4	465	13	145	29320	29428	5	5	92.5859	18	398	0	0	4	14	32	352	14	0
9999	2	4	466	13	147	23553	24243	2	3	100	76	633	1	1	17	57	161	452	20	0
9999	2	4	467	13	149	11469	11469	3	3	100	31	201	0	1	3	27	54	118	29	0
9999	2	4	468	13	151	200565	200565	5	5	100	471	5243	4	31	105	331	1309	3474	461	17
9999	2	4	469	13	153	135928	135248	6	4	87.1103	510	5213	4	21	126	359	1139	3847	227	21
9999	2	4	470	13	155	10181	10181	2	2	97.438	37	261	1	8	2	25	59	189	13	1
9999	2	4	471	13	157	66202	64044	7	8	99.1855	118	1407	2	12	19	85	411	927	69	7
9999	2	4	472	13	159	14070	14070	2	2	96.8823	39	240	0	3	6	30	89	138	13	0
9999	2	4	473	13	161	13514	13514	2	2	100	49	679	0	7	4	38	100	519	60	1
9999	2	4	474	13	163	16283	15968	6	5	75.7171	109	564	0	6	20	83	177	354	32	0
9999	2	4	475	13	165	8504	3445	2	1	100	44	81	0	0	6	38	24	54	3	0
9999	2	4	476	13	167	9893	5573	3	2	97.7645	18	58	0	0	0	18	32	17	9	0
9999	2	4	477	13	169	27351	27882	2	3	99.3305	33	542	0	1	8	24	163	333	46	2
9999	2	4	478	13	171	17043	16353	4	3	73.6236	98	493	2	4	11	81	161	304	28	3
9999	2	4	479	13	173	8364	5744	2	1	91.6667	15	71	0	4	2	9	23	41	7	0
9999	2	4	480	13	175	47967	47967	5	3	99.0278	220	2052	1	14	38	167	515	1425	112	1
9999	2	4	481	13	177	34775	33787	3	2	100	33	549	0	12	9	12	151	367	31	1
9999	2	4	482	13	179	57926	57926	4	3	100	279	2374	2	22	87	168	851	1408	115	5
9999	2	4	483	13	181	8008	8008	2	2	39.2639	32	323	0	4	0	28	39	278	6	0
9999	2	4	484	13	183	11530	11530	2	2	49.5996	46	300	0	12	8	26	154	123	22	2
9999	2	4	485	13	185	105585	104533	7	5	99.8527	326	4044	11	43	108	164	1029	2821	195	14
9999	2	4	486	13	187	27682	27682	2	2	100	68	539	0	4	1	63	132	382	25	0
9999	2	4	487	13	189	21716	21716	4	2	92.1141	65	683	0	0	19	46	201	437	45	0
9999	2	4	488	13	191	11468	11468	2	2	89.7105	77	499	0	2	9	66	176	289	34	5
9999	2	4	489	13	193	13404	11698	6	3	99.2135	29	245	0	1	4	24	89	138	17	1
9999	2	4	490	13	195	28346	27029	3	2	100	107	557	0	5	7	95	69	446	42	0
9999	2	4	491	13	197	6910	6910	2	2	74.5731	20	101	0	2	4	15	38	57	6	0
9999	2	4	492	13	199	22838	21948	8	6	99.0963	55	675	0	5	10	40	196	410	69	1
9999	2	4	493	13	201	6138	6138	2	2	54.0893	8	91	0	1	0	7	24	66	1	1
9999	2	4	494	13	205	23949	23632	5	3	93.6618	138	588	0	3	14	121	136	445	8	1
9999	2	4	495	13	207	25551	25551	6	3	100	37	582	1	4	9	23	178	349	55	4
9999	2	4	496	13	209	8771	197	4	1	100	2	13	0	0	1	1	3	9	1	0
9999	2	4	497	13	211	18772	17994	4	2	100	25	304	0	1	4	20	84	195	25	0
9999	2	4	498	13	213	40538	40538	3	3	100	59	854	1	5	7	46	169	616	69	1
9999	2	4	499	13	215	186224	186224	4	4	100	1156	14794	13	47	577	519	3801	9472	1521	50
9999	2	4	500	13	217	103145	103145	5	4	100	374	2825	7	14	54	299	985	1601	239	10
9999	2	4	501	13	219	32802	32802	2	2	92.4245	84	501	0	1	1	82	137	337	27	1
9999	2	4	502	13	221	14207	14207	1	1	100	50	464	1	3	4	42	145	298	21	1
9999	2	4	503	13	223	139759	139627	4	3	99.3204	357	3200	3	19	35	300	688	2267	245	26
9999	2	4	504	13	225	26281	26961	4	6	100	167	1226	4	7	19	137	406	763	57	3
9999	2	4	505	13	227	32492	28254	5	2	100	56	413	0	7	0	49	136	254	23	0
9999	2	4	506	13	229	18337	18337	3	3	100	17	446	0	0	5	12	118	292	36	2
9999	2	4	507	13	231	17968	17968	3	3	100	14	138	2	0	2	10	39	90	9	0
9999	2	4	508	13	233	42228	42228	5	5	100	132	1316	1	23	16	92	422	789	105	24
9999	2	4	509	13	235	9766	5512	2	1	100	7	144	1	0	0	6	51	93	0	0
9999	2	4	510	13	237	20470	20470	2	2	100	80	464	2	3	5	70	149	300	15	0
9999	2	4	511	13	239	2703	2703	1	1	41.6667	14	86	0	2	0	12	17	70	0	0
9999	2	4	512	13	241	16514	14404	5	5	99.6193	19	196	0	1	0	18	60	126	9	0
9999	2	4	513	13	243	7066	7066	4	2	65.2892	10	103	0	0	2	8	58	38	7	3
9999	2	4	514	13	245	198595	198582	10	8	100	1069	14254	26	141	706	196	3631	8975	1648	68
9999	2	4	515	13	247	84388	84388	3	2	100	370	3308	4	17	84	265	797	2246	265	11
9999	2	4	516	13	249	4292	4292	2	2	100	8	40	0	1	0	7	15	23	2	0
9999	2	4	517	13	251	15041	14143	6	2	58.8171	16	279	2	3	3	8	74	188	17	0
9999	2	4	518	13	253	9022	9022	3	2	100	17	193	1	0	2	14	43	141	9	0
9999	2	4	519	13	255	64260	64260	3	2	100	298	2725	1	26	89	182	631	1904	190	8
9999	2	4	520	13	257	25382	25382	3	2	100	68	979	1	4	17	46	188	775	16	0
9999	2	4	521	13	259	4584	4584	3	3	100	37	65	0	0	3	34	23	39	3	0
9999	2	4	522	13	261	32217	31785	6	4	65.1182	221	1354	2	13	28	178	483	795	76	2
9999	2	4	523	13	263	6286	6373	3	4	87.4601	15	87	1	0	1	13	31	55	1	0
9999	2	4	524	13	265	1833	1323	3	1	100	8	68	0	0	0	8	32	32	4	0
9999	2	4	525	13	267	23497	22942	5	3	89.1465	41	547	1	2	10	27	155	357	34	1
9999	2	4	526	13	269	8721	8721	3	3	92.9098	14	159	0	1	3	10	27	127	5	0
9999	2	4	527	13	271	12905	12905	5	4	100	53	265	3	1	4	45	103	149	13	1
9999	2	4	528	13	273	10175	10175	2	2	84.2154	45	203	0	1	2	42	129	69	5	0
9999	2	4	529	13	275	46347	42811	9	5	99.1141	109	1552	0	10	44	55	464	997	91	12
9999	2	4	530	13	277	42714	42713	5	4	99.7292	293	2128	3	13	86	191	527	1513	88	8
9999	2	4	531	13	279	28405	23673	3	2	100	131	1034	1	5	51	74	231	717	86	2
9999	2	4	532	13	281	11196	11196	3	3	100	16	207	0	2	1	13	82	119	6	2
9999	2	4	533	13	283	7067	7067	1	1	100	3	58	0	0	0	3	21	35	2	1
9999	2	4	534	13	285	65286	64564	6	4	99.622	268	2818	5	15	85	163	630	2023	165	8
9999	2	4	535	13	287	9158	4943	3	2	99.1099	8	62	0	1	1	6	16	43	3	0
9999	2	4	536	13	289	10177	9021	4	1	91.6667	12	159	0	0	0	12	38	115	7	1
9999	2	4	537	13	291	21745	21745	2	2	27.5075	16	212	0	0	0	16	68	144	0	0
9999	2	4	538	13	293	27398	27398	4	2	100	79	823	0	4	16	59	218	578	27	1
9999	2	4	539	13	295	64355	64932	7	6	100	339	1733	2	15	20	302	536	1121	76	1
9999	2	4	540	13	297	91415	88652	4	4	100	208	1827	9	14	30	155	439	1238	150	6
9999	2	4	541	13	299	35770	35770	4	2	95.0941	158	1906	3	18	52	84	422	1412	72	4
9999	2	4	542	13	301	5770	5770	3	2	11.0168	24	168	0	1	1	23	54	105	9	0
9999	2	4	543	13	303	20900	20610	7	6	99.8067	74	635	0	4	21	49	220	387	28	0
9999	2	4	544	13	305	29719	29719	3	3	64.0351	216	1163	2	3	28	182	293	841	28	0
9999	2	4	545	13	307	2132	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	2	4	546	13	309	6931	6931	3	3	92.0358	12	76	0	0	2	9	27	47	2	0
9999	2	4	547	13	311	25836	25836	3	3	100	53	568	0	0	4	49	225	298	45	1
9999	2	4	548	13	313	94564	91109	7	3	100	321	2899	1	26	26	268	603	2192	104	13
9999	2	4	549	13	315	8731	7364	4	3	95.4214	7	64	0	0	0	7	30	28	5	0
9999	2	4	550	13	317	10194	10194	4	3	100	67	138	0	2	5	60	32	104	2	0
9999	2	4	551	13	319	9960	9344	7	5	100	9	147	0	0	2	7	53	80	14	2
9999	2	4	552	13	321	21139	21139	4	4	94.44	27	729	1	3	5	18	207	470	52	0
9999	2	4	553	15	1	178760	178760	1	1	100	468	5743	5	66	67	330	1415	3855	473	28
9999	2	4	554	15	3	907124	907124	2	1	100	2537	33375	14	243	869	1411	5999	23647	3729	413
9999	2	4	555	15	5	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0
9999	2	4	556	15	7	64192	64192	1	1	100	212	2683	1	32	23	156	810	1758	115	8
9999	2	4	557	15	9	145102	145102	1	1	100	333	5715	3	44	71	215	1020	4155	540	52
9999	2	4	558	16	1	389109	389109	4	4	100	936	8200	8	141	95	693	1689	6273	238	81
9999	2	4	559	16	3	3489	3489	1	1	100	4	40	0	0	0	4	6	34	0	0
9999	2	4	560	16	5	81360	81065	3	3	100	209	2272	2	32	14	161	308	1884	80	11
9999	2	4	561	16	7	5708	5708	2	2	100	9	81	0	2	0	7	12	64	5	0
9999	2	4	562	16	9	9332	9332	2	2	100	39	63	0	1	0	38	16	39	8	1
9999	2	4	563	16	11	43966	43966	4	4	100	76	756	2	16	2	55	157	563	36	5
9999	2	4	564	16	13	21952	21952	5	5	100	52	238	0	4	0	48	71	159	8	2
9999	2	4	565	16	15	7562	7084	2	1	0	12	86	0	2	1	9	25	56	5	1
9999	2	4	566	16	17	41487	41487	4	4	100	41	672	0	7	4	29	196	439	37	7
9999	2	4	567	16	19	100714	100714	2	2	100	326	2475	2	40	19	265	471	1864	139	14
9999	2	4	568	16	21	11040	11040	2	2	100	17	127	0	5	2	10	59	63	5	1
9999	2	4	569	16	23	2724	2724	1	1	100	9	2	0	1	0	8	1	0	1	0
9999	2	4	570	16	25	1139	1139	1	1	100	2	10	0	1	0	1	2	8	0	0
9999	2	4	571	16	27	189900	189900	5	5	100	532	3768	2	62	35	433	894	2630	244	28
